customer_id,name,segment,region,signup_date,street_address,latitude,longitude
CUST-00414,Cascade Outfitters LLC,reseller,Northeast,2023-06-21,"2880 Ironwood Ave, Philadelphia, PA 93049",39.875,-75.3037
CUST-00415,Silverline Trading Co.,enterprise,South,2025-06-28,"6278 Riverside Rd, Houston, TX 65486",29.9231,-95.5253
CUST-00416,Harborview Provisions,mid-market,West,2023-07-16,"2143 Summit Rd, Seattle, WA 94528",47.5512,-122.4419
CUST-00417,Highland Outfitters Inc.,reseller,West,2024-07-21,"1344 Harbor St, Los Angeles, CA 77890",33.9276,-118.3309
CUST-00418,Copper Creek Industrial Group,enterprise,Midwest,2023-05-26,"4352 Meridian Pkwy, Kansas City, MO 49554",39.0472,-94.5177
CUST-00419,Highland Supply Group,smb,Northeast,2022-10-17,"3436 Industrial Ave, New York, NY 95629",40.8129,-74.1189
CUST-00420,Ironwood Contractors LLC,mid-market,West,2022-12-25,"9276 Riverside St, Denver, CO 44121",39.5637,-105.022
CUST-00421,Anchor Works LLC,enterprise,South,2025-10-13,"8465 Riverside St, Charlotte, NC 37025",35.187,-80.9328
CUST-00422,Timberline Distributors LLC,mid-market,Midwest,2024-11-29,"9956 Meridian Way, Kansas City, MO 86437",39.0265,-94.5834
CUST-00423,Ironwood Hardware LLC,enterprise,Northeast,2022-11-11,"7950 Summit St, New York, NY 30916",40.7866,-74.1066
CUST-00424,Coastal Contractors LLC,reseller,South,2025-01-07,"3769 Industrial Blvd, Atlanta, GA 50978",33.6952,-84.3645
CUST-00425,Timberline Contractors Group,reseller,Midwest,2023-08-04,"6928 Lakeshore St, Minneapolis, MN 86275",45.0701,-93.4199
CUST-00426,Blue Ridge Outfitters Group,smb,South,2024-06-09,"3564 Cedar Ave, Atlanta, GA 88902",33.6534,-84.2438
CUST-00427,Northwind Supply Group,smb,West,2023-05-09,"7552 Ironwood Way, San Francisco, CA 44263",37.8953,-122.3822
CUST-00428,Silverline Supply,reseller,West,2022-12-12,"7476 Commerce St, Phoenix, AZ 53766",33.3031,-112.1689
CUST-00429,Meridian Industrial,reseller,South,2024-07-21,"7216 Harbor Ave, Miami, FL 17957",25.7923,-80.129
CUST-00430,Blue Ridge Works Partners,reseller,South,2026-04-06,"9046 Harbor St, Houston, TX 40548",29.7865,-95.3309
CUST-00431,Timberline Logistics Co.,reseller,West,2026-01-06,"4243 Lakeshore Way, Seattle, WA 85827",47.7796,-122.2283
CUST-00432,Meridian Logistics Partners,reseller,West,2025-09-05,"9545 Commerce Pkwy, Seattle, WA 69194",47.7113,-122.2386
CUST-00433,Copper Creek Logistics Group,smb,South,2025-12-11,"6306 Ironwood Blvd, Charlotte, NC 51612",35.3869,-80.7459
CUST-00434,Highland Works Inc.,mid-market,Northeast,2025-10-03,"1944 Ironwood Rd, Boston, MA 95671",42.1994,-71.1296
CUST-00435,Anchor Distributors LLC,reseller,West,2025-07-11,"4329 Commerce St, Los Angeles, CA 49448",34.2012,-118.3356
CUST-00436,Northwind Logistics,reseller,Midwest,2024-07-27,"9613 Harbor Rd, Chicago, IL 84469",41.7031,-87.7471
CUST-00437,Granite Hardware Partners,reseller,West,2024-09-01,"3600 Cedar Pkwy, Phoenix, AZ 38128",33.626,-112.1684
CUST-00438,Harborview Contractors Partners,mid-market,Northeast,2025-11-23,"2871 Foundry Ave, Boston, MA 41982",42.3081,-70.9597
CUST-00439,Summit Logistics Co.,mid-market,Northeast,2023-06-15,"7437 Lakeshore Blvd, New York, NY 99028",40.8775,-73.9094
CUST-00440,Silverline Works LLC,enterprise,Midwest,2025-08-15,"9172 Warehouse St, Chicago, IL 70949",41.9477,-87.7007
CUST-00441,Highland Provisions Partners,reseller,Northeast,2024-10-29,"7521 Commerce St, Philadelphia, PA 34191",39.9346,-75.2669
CUST-00442,Silverline Hardware Partners,reseller,South,2023-07-12,"7788 Commerce St, Miami, FL 33936",25.8126,-80.0497
CUST-00443,Northwind Supply Inc.,enterprise,South,2025-09-22,"4824 Cascade Blvd, Charlotte, NC 44914",35.2339,-80.9077
CUST-00444,Redwood Outfitters Inc.,enterprise,West,2022-09-02,"5204 Warehouse Pkwy, Portland, OR 13639",45.6496,-122.532
CUST-00445,Coastal Provisions Partners,reseller,South,2024-04-25,"6449 Cascade Pkwy, Atlanta, GA 70682",33.8019,-84.5095
CUST-00446,Timberline Trading Co.,reseller,West,2023-10-07,"7719 Harbor Rd, Denver, CO 33552",39.5761,-104.9239
CUST-00447,Silverline Contractors,enterprise,Midwest,2024-04-18,"9725 Industrial Pkwy, Minneapolis, MN 59042",44.8023,-93.2665
CUST-00448,Redwood Works Inc.,smb,South,2024-12-23,"6125 Commerce Rd, Miami, FL 12010",25.8211,-80.1663
CUST-00449,Meridian Provisions Partners,enterprise,West,2025-09-10,"9881 Meridian Blvd, San Francisco, CA 38639",37.6882,-122.5981
CUST-00450,Highland Supply Co.,smb,Midwest,2025-10-04,"8634 Industrial Ave, Minneapolis, MN 76944",45.1316,-93.4033
CUST-00451,Harborview Supply,mid-market,Midwest,2025-03-10,"5806 Summit Pkwy, Minneapolis, MN 94815",44.944,-93.4104
CUST-00452,Harborview Provisions,smb,South,2025-07-10,"763 Foundry Blvd, Atlanta, GA 65922",33.7668,-84.5285
CUST-00453,Highland Trading Group,enterprise,Northeast,2025-11-29,"4164 Harbor St, New York, NY 18413",40.7573,-74.1642
CUST-00454,Harborview Trading Inc.,smb,South,2024-11-21,"5638 Riverside Rd, Atlanta, GA 77257",33.6359,-84.532
CUST-00455,Timberline Logistics LLC,reseller,Northeast,2024-11-18,"5539 Foundry Pkwy, Boston, MA 10721",42.3844,-70.9022
CUST-00456,Highland Distributors Partners,mid-market,South,2024-10-23,"8904 Foundry St, Miami, FL 20403",25.8814,-80.1549
CUST-00457,Meridian Industrial Group,reseller,West,2022-09-21,"474 Harbor Way, Denver, CO 57349",39.8762,-104.9036
CUST-00458,Copper Creek Logistics LLC,smb,West,2025-09-10,"2973 Riverside Pkwy, San Francisco, CA 16582",37.8339,-122.5123
CUST-00459,Granite Industrial LLC,reseller,Midwest,2024-10-06,"8388 Foundry Way, Kansas City, MO 20472",38.9517,-94.4847
CUST-00460,Meridian Distributors Inc.,reseller,South,2024-11-29,"7432 Commerce Way, Atlanta, GA 93451",33.8333,-84.2796
CUST-00461,Coastal Industrial LLC,reseller,West,2024-03-14,"9019 Cedar Pkwy, Phoenix, AZ 59047",33.4321,-112.2307
CUST-00462,Northwind Outfitters Inc.,smb,South,2023-05-28,"1212 Riverside Rd, Houston, TX 85327",29.8176,-95.3711
CUST-00463,Blue Ridge Distributors,mid-market,South,2025-07-01,"2383 Meridian Way, Charlotte, NC 37932",35.1392,-80.9934
CUST-00464,Cascade Supply Co.,reseller,West,2025-11-24,"3912 Warehouse Way, Los Angeles, CA 32297",34.1848,-118.292
CUST-00465,Northwind Logistics Inc.,enterprise,South,2026-04-16,"623 Warehouse St, Houston, TX 79254",29.6615,-95.4072
CUST-00466,Northwind Distributors Partners,enterprise,Midwest,2024-02-26,"859 Riverside St, Columbus, OH 62452",39.8048,-82.9104
CUST-00467,Blue Ridge Logistics,enterprise,Midwest,2024-05-02,"5079 Foundry Blvd, Minneapolis, MN 51465",44.8978,-93.1678
CUST-00468,Cascade Hardware Co.,smb,South,2024-02-10,"6020 Lakeshore Blvd, Dallas, TX 10160",32.6838,-96.7222
CUST-00469,Copper Creek Distributors LLC,reseller,South,2026-05-11,"2330 Harbor Rd, Atlanta, GA 97058",33.7752,-84.2581
CUST-00470,Ironwood Logistics LLC,enterprise,South,2026-05-16,"7957 Warehouse Pkwy, Miami, FL 27281",25.8638,-80.1996
CUST-00471,Harborview Hardware Inc.,mid-market,Northeast,2023-11-20,"991 Meridian Blvd, Philadelphia, PA 55140",39.9819,-75.2382
CUST-00472,Blue Ridge Outfitters Co.,mid-market,West,2024-09-14,"8158 Commerce Pkwy, Portland, OR 79686",45.3672,-122.5831
CUST-00473,Summit Supply Co.,enterprise,South,2023-05-18,"2462 Riverside Blvd, Dallas, TX 21116",32.6249,-96.8437
CUST-00474,Timberline Works Group,reseller,South,2025-03-13,"1908 Riverside Pkwy, Houston, TX 84405",29.7429,-95.4727
CUST-00475,Coastal Contractors Co.,reseller,West,2025-07-21,"9912 Industrial Pkwy, Phoenix, AZ 96061",33.3981,-112.0915
CUST-00476,Copper Creek Hardware LLC,enterprise,Northeast,2022-11-04,"2441 Riverside Pkwy, New York, NY 88786",40.7174,-74.126
CUST-00477,Timberline Hardware LLC,reseller,Midwest,2026-03-18,"1848 Industrial Way, Chicago, IL 50447",41.8383,-87.5705
CUST-00478,Anchor Outfitters Partners,mid-market,Northeast,2025-05-03,"9434 Meridian Pkwy, Philadelphia, PA 86319",39.8803,-75.2089
CUST-00479,Coastal Hardware,mid-market,Northeast,2023-11-27,"5937 Ironwood Ave, New York, NY 41282",40.8152,-74.1214
CUST-00480,Coastal Provisions Co.,smb,West,2026-02-25,"9423 Foundry St, Portland, OR 68921",45.6599,-122.7799
CUST-00481,Highland Distributors,smb,West,2025-07-01,"231 Lakeshore Way, Portland, OR 99311",45.4636,-122.6994
CUST-00482,Copper Creek Hardware Inc.,mid-market,South,2024-07-23,"5478 Industrial Way, Houston, TX 70610",29.8003,-95.3217
CUST-00483,Coastal Industrial LLC,smb,South,2025-07-03,"7522 Cedar St, Dallas, TX 34234",32.8268,-96.799
CUST-00484,Silverline Provisions Co.,mid-market,Northeast,2025-12-24,"2799 Foundry St, Boston, MA 65954",42.2363,-71.0672
CUST-00485,Northwind Provisions,mid-market,West,2025-03-22,"8375 Industrial Blvd, San Francisco, CA 44540",37.76,-122.3199
CUST-00486,Cascade Distributors Inc.,smb,Northeast,2024-09-20,"6800 Commerce Ave, Boston, MA 39410",42.2679,-71.0539
CUST-00487,Timberline Logistics Partners,smb,West,2024-09-21,"9587 Harbor Way, San Francisco, CA 30060",37.8436,-122.5718
CUST-00488,Silverline Outfitters LLC,enterprise,South,2026-05-21,"3146 Cedar Way, Charlotte, NC 87787",35.1612,-80.9355
CUST-00489,Silverline Trading Inc.,enterprise,Midwest,2025-04-28,"6079 Harbor St, Minneapolis, MN 67015",44.9802,-93.3887
CUST-00490,Copper Creek Outfitters Group,smb,South,2026-03-16,"9718 Riverside Blvd, Dallas, TX 52588",32.7594,-96.9099
CUST-00491,Redwood Works Group,enterprise,Northeast,2024-06-16,"8058 Cascade Way, New York, NY 80610",40.7926,-73.9733
CUST-00492,Redwood Outfitters LLC,smb,Midwest,2025-07-21,"6558 Summit Way, Columbus, OH 57913",39.9299,-83.0897
CUST-00493,Highland Supply Partners,mid-market,South,2025-03-28,"2707 Cascade Way, Charlotte, NC 98791",35.1833,-80.8829
CUST-00494,Cascade Provisions Co.,reseller,Midwest,2026-02-17,"5492 Harbor Blvd, Kansas City, MO 92540",39.0447,-94.6936
CUST-00495,Silverline Trading Inc.,mid-market,South,2023-02-27,"258 Summit Ave, Houston, TX 20124",29.7362,-95.4238
CUST-00496,Harborview Industrial Inc.,mid-market,Midwest,2025-07-05,"7064 Cascade St, Chicago, IL 22729",41.9028,-87.502
CUST-00497,Meridian Provisions Group,reseller,South,2025-10-11,"6052 Commerce Ave, Houston, TX 98750",29.9062,-95.4578
CUST-00498,Blue Ridge Outfitters LLC,mid-market,Northeast,2025-11-12,"5001 Ironwood Way, Boston, MA 45486",42.5026,-71.0784
CUST-00499,Redwood Outfitters Group,reseller,Northeast,2023-03-29,"6196 Cedar Rd, Philadelphia, PA 38076",40.0363,-75.2463
CUST-00500,Meridian Outfitters Co.,reseller,West,2023-07-03,"5151 Cedar St, Seattle, WA 36049",47.4971,-122.3416
CUST-00501,Coastal Industrial Co.,mid-market,Northeast,2024-08-09,"5900 Harbor Way, New York, NY 49444",40.6635,-74.0553
CUST-00502,Coastal Works Group,enterprise,South,2024-09-16,"2088 Cedar Ave, Miami, FL 61482",25.939,-80.1997
CUST-00503,Northwind Contractors,reseller,South,2025-03-31,"5540 Ironwood Blvd, Houston, TX 92599",29.6613,-95.3177
CUST-00504,Harborview Contractors LLC,mid-market,Midwest,2024-12-25,"4194 Lakeshore St, Chicago, IL 79361",41.868,-87.6923
CUST-00505,Copper Creek Logistics,mid-market,South,2024-09-22,"326 Harbor Blvd, Dallas, TX 70405",32.8312,-96.9179
CUST-00506,Northwind Outfitters Partners,enterprise,Midwest,2024-01-05,"5306 Riverside Rd, Chicago, IL 91464",41.8381,-87.5644
CUST-00507,Copper Creek Works Group,reseller,Northeast,2023-01-07,"4803 Harbor Way, Boston, MA 12053",42.1812,-71.0357
CUST-00508,Granite Logistics LLC,mid-market,West,2026-04-10,"7070 Meridian St, Seattle, WA 57138",47.4292,-122.2674
CUST-00509,Anchor Provisions,mid-market,Midwest,2024-04-05,"6996 Meridian St, Chicago, IL 53523",41.7814,-87.5754
CUST-00510,Blue Ridge Industrial Co.,enterprise,Northeast,2026-02-08,"8123 Warehouse Blvd, New York, NY 88304",40.8518,-73.9687
CUST-00511,Timberline Logistics LLC,reseller,Midwest,2022-11-11,"213 Riverside Rd, Chicago, IL 75747",41.7224,-87.583
CUST-00512,Anchor Logistics Inc.,mid-market,Midwest,2023-01-03,"5710 Foundry St, Chicago, IL 60341",41.7024,-87.4669
CUST-00513,Timberline Contractors Partners,mid-market,Midwest,2023-08-21,"8604 Summit Pkwy, Columbus, OH 78977",40.0155,-83.039
CUST-00514,Timberline Provisions Inc.,smb,Northeast,2025-07-07,"1504 Warehouse Ave, New York, NY 51039",40.5929,-73.842
CUST-00515,Timberline Trading Co.,reseller,West,2025-03-16,"345 Harbor Pkwy, Phoenix, AZ 67072",33.5618,-112.2443
CUST-00516,Meridian Works Co.,smb,West,2022-10-12,"8930 Cedar Way, Seattle, WA 71306",47.7097,-122.193
CUST-00517,Summit Hardware Partners,smb,West,2025-12-22,"7537 Foundry Blvd, Los Angeles, CA 10911",34.1478,-118.1332
CUST-00518,Timberline Provisions Partners,enterprise,West,2026-05-17,"8761 Summit Ave, Los Angeles, CA 86811",34.1548,-118.2853
CUST-00519,Copper Creek Trading Group,mid-market,South,2023-03-09,"5736 Industrial Rd, Dallas, TX 14542",32.7662,-96.8242
CUST-00520,Copper Creek Works Group,smb,Midwest,2022-12-14,"3955 Meridian St, Minneapolis, MN 83835",45.0921,-93.1494
CUST-00521,Ironwood Trading Partners,enterprise,Midwest,2025-05-17,"881 Commerce Ave, Columbus, OH 45785",39.9909,-83.1411
CUST-00522,Northwind Logistics Group,enterprise,South,2023-10-29,"3988 Summit St, Atlanta, GA 61121",33.7821,-84.358
CUST-00523,Ironwood Trading,reseller,Midwest,2024-09-26,"2826 Ironwood St, Columbus, OH 68922",39.8684,-82.9686
CUST-00524,Redwood Logistics LLC,reseller,South,2024-11-21,"4562 Riverside St, Houston, TX 87010",29.8348,-95.2263
CUST-00525,Anchor Industrial LLC,enterprise,Northeast,2024-11-30,"2629 Lakeshore Rd, Philadelphia, PA 17749",39.913,-75.3449
CUST-00526,Meridian Provisions LLC,mid-market,Northeast,2025-11-03,"7349 Commerce Pkwy, Boston, MA 15445",42.4998,-70.8951
CUST-00527,Copper Creek Logistics Co.,smb,South,2023-06-10,"6448 Commerce Pkwy, Atlanta, GA 20374",33.7264,-84.4944
CUST-00528,Harborview Industrial Group,reseller,Northeast,2025-05-24,"4833 Cedar Way, New York, NY 25614",40.6673,-73.9892
CUST-00529,Meridian Distributors Co.,reseller,South,2023-12-14,"1497 Commerce Pkwy, Charlotte, NC 56351",35.2352,-80.8929
CUST-00530,Northwind Supply Partners,reseller,South,2023-03-13,"9613 Industrial Blvd, Houston, TX 20599",29.6763,-95.249
CUST-00531,Silverline Industrial Partners,mid-market,West,2023-09-14,"1521 Ironwood Rd, Portland, OR 22439",45.6326,-122.7566
CUST-00532,Coastal Supply Group,reseller,West,2023-02-24,"2286 Meridian Ave, San Francisco, CA 75694",37.6971,-122.3394
CUST-00533,Meridian Hardware,reseller,West,2024-07-31,"5981 Foundry Blvd, San Francisco, CA 33082",37.699,-122.2683
CUST-00534,Silverline Supply Inc.,smb,Midwest,2024-09-18,"4964 Warehouse Rd, Columbus, OH 33079",40.1026,-82.9034
CUST-00535,Northwind Industrial Partners,mid-market,West,2022-10-13,"6225 Harbor Blvd, Denver, CO 79686",39.9076,-104.9814
CUST-00536,Meridian Distributors Partners,enterprise,West,2025-12-20,"8466 Lakeshore Rd, Portland, OR 27015",45.4497,-122.7465
CUST-00537,Highland Hardware LLC,smb,South,2026-01-18,"7309 Cedar Rd, Houston, TX 31547",29.6051,-95.3838
CUST-00538,Northwind Logistics Inc.,enterprise,West,2025-11-25,"2879 Summit Pkwy, Phoenix, AZ 59293",33.5555,-112.1358
CUST-00539,Summit Outfitters Inc.,reseller,Midwest,2025-06-28,"5071 Industrial Blvd, Minneapolis, MN 77507",44.9472,-93.3982
CUST-00540,Northwind Hardware Partners,smb,West,2022-10-14,"8793 Summit Way, Portland, OR 75034",45.6747,-122.5443
CUST-00541,Meridian Hardware Inc.,enterprise,Northeast,2023-04-15,"8559 Harbor Way, New York, NY 80499",40.6535,-73.9881
CUST-00542,Coastal Trading,mid-market,West,2023-09-09,"5966 Cedar Blvd, Phoenix, AZ 63853",33.4176,-111.9377
CUST-00543,Copper Creek Works Group,reseller,West,2024-01-21,"2531 Lakeshore Way, Seattle, WA 22852",47.5073,-122.494
CUST-00544,Silverline Contractors LLC,enterprise,Midwest,2024-04-19,"5066 Harbor St, Columbus, OH 84182",39.9834,-83.1398
CUST-00545,Coastal Works LLC,reseller,West,2023-08-19,"3680 Meridian Pkwy, Seattle, WA 58858",47.598,-122.4614
CUST-00546,Timberline Works Co.,enterprise,West,2024-12-27,"2493 Lakeshore Rd, Denver, CO 21943",39.6732,-104.9865
CUST-00547,Meridian Hardware Partners,mid-market,Midwest,2024-05-16,"2526 Cedar Pkwy, Kansas City, MO 51242",39.1803,-94.5817
CUST-00548,Copper Creek Supply Group,reseller,West,2023-01-31,"6063 Summit Ave, Phoenix, AZ 63066",33.3025,-112.0452
CUST-00549,Timberline Distributors LLC,reseller,West,2023-08-28,"5973 Cascade St, Los Angeles, CA 31927",34.0677,-118.1999
CUST-00550,Timberline Distributors Co.,mid-market,South,2024-06-07,"5096 Summit Way, Atlanta, GA 80392",33.8348,-84.4771
CUST-00551,Copper Creek Outfitters Group,smb,West,2023-07-21,"4003 Summit Blvd, Denver, CO 78184",39.67,-105.1413
CUST-00552,Coastal Provisions Group,mid-market,West,2024-08-03,"3710 Summit St, San Francisco, CA 93106",37.6945,-122.5225
CUST-00553,Highland Outfitters Co.,reseller,South,2026-04-29,"1679 Lakeshore Rd, Miami, FL 94817",25.9363,-80.1684
CUST-00554,Harborview Works LLC,smb,West,2026-03-16,"5823 Ironwood St, Portland, OR 15353",45.4345,-122.5192
CUST-00555,Meridian Industrial Partners,reseller,South,2026-03-17,"2600 Industrial Way, Miami, FL 61013",25.6495,-80.2736
CUST-00556,Copper Creek Supply,mid-market,Northeast,2025-02-07,"3535 Ironwood St, Philadelphia, PA 11662",39.9491,-75.0675
CUST-00557,Harborview Distributors Group,mid-market,West,2024-06-10,"2217 Riverside Blvd, San Francisco, CA 51457",37.7399,-122.5177
CUST-00558,Timberline Outfitters Inc.,mid-market,South,2026-01-30,"5828 Cedar Way, Miami, FL 10376",25.67,-80.0379
CUST-00559,Ironwood Provisions Group,smb,West,2025-05-08,"5776 Meridian Pkwy, San Francisco, CA 98229",37.7991,-122.2703
CUST-00560,Highland Provisions Co.,smb,Northeast,2024-07-04,"659 Riverside Pkwy, Boston, MA 65687",42.298,-71.0104
CUST-00561,Highland Provisions Co.,mid-market,Midwest,2023-06-13,"406 Summit Blvd, Kansas City, MO 75089",38.9754,-94.5466
CUST-00562,Coastal Logistics LLC,smb,Midwest,2023-07-12,"4340 Cascade Ave, Columbus, OH 22267",40.0965,-83.0191
CUST-00563,Meridian Supply Co.,mid-market,West,2024-05-02,"8420 Lakeshore Ave, Seattle, WA 94354",47.5063,-122.4393
CUST-00564,Coastal Hardware Group,mid-market,West,2024-12-29,"8127 Riverside Pkwy, San Francisco, CA 77513",37.7474,-122.4389
CUST-00565,Copper Creek Outfitters Co.,mid-market,West,2023-09-16,"9124 Riverside Pkwy, Seattle, WA 27525",47.6048,-122.471
CUST-00566,Northwind Hardware,enterprise,Midwest,2024-08-19,"4065 Industrial Rd, Columbus, OH 81172",39.9674,-82.9807
CUST-00567,Blue Ridge Provisions,mid-market,West,2024-03-26,"4523 Meridian Ave, Seattle, WA 23838",47.432,-122.2912
CUST-00568,Coastal Logistics Partners,smb,Northeast,2026-01-22,"209 Industrial Ave, Philadelphia, PA 11994",39.8457,-75.2176
CUST-00569,Summit Industrial Co.,reseller,Midwest,2026-02-07,"7639 Riverside Blvd, Chicago, IL 39677",41.8254,-87.51
CUST-00570,Coastal Works Partners,enterprise,South,2023-08-09,"891 Commerce Blvd, Charlotte, NC 56195",35.0663,-80.6955
CUST-00571,Timberline Outfitters Co.,enterprise,South,2022-09-27,"7053 Cedar Rd, Miami, FL 55675",25.76,-80.3349
CUST-00572,Ironwood Logistics Group,smb,South,2025-02-10,"3656 Harbor Ave, Houston, TX 50832",29.8508,-95.4975
CUST-00573,Harborview Supply,enterprise,Midwest,2024-04-20,"374 Warehouse Ave, Minneapolis, MN 68497",44.9285,-93.4043
CUST-00574,Highland Trading LLC,mid-market,West,2026-02-16,"1219 Foundry Rd, Los Angeles, CA 28196",34.2247,-118.1442
CUST-00575,Redwood Provisions Group,enterprise,Northeast,2024-10-09,"158 Lakeshore Pkwy, Boston, MA 17788",42.2681,-71.2375
CUST-00576,Meridian Provisions Group,reseller,West,2026-01-19,"236 Lakeshore Rd, Denver, CO 15093",39.6255,-104.9198
CUST-00577,Ironwood Distributors Group,enterprise,West,2025-10-01,"4889 Commerce Way, San Francisco, CA 94346",37.7907,-122.3389
CUST-00578,Northwind Supply Co.,mid-market,Midwest,2025-08-26,"9777 Foundry Way, Chicago, IL 78193",42.042,-87.6373
CUST-00579,Redwood Contractors LLC,smb,South,2024-02-29,"5609 Commerce St, Houston, TX 36706",29.737,-95.3869
CUST-00580,Timberline Contractors Partners,mid-market,South,2023-09-01,"2408 Meridian Rd, Dallas, TX 31788",32.7859,-96.8367
CUST-00581,Meridian Hardware Co.,smb,West,2025-06-22,"4883 Industrial Blvd, Portland, OR 14052",45.3603,-122.7564
CUST-00582,Harborview Supply LLC,enterprise,Midwest,2025-06-23,"9836 Riverside Blvd, Chicago, IL 52676",41.8337,-87.6747
CUST-00583,Meridian Contractors Group,mid-market,Northeast,2024-09-27,"9776 Riverside Ave, Boston, MA 40287",42.4482,-71.1677
CUST-00584,Cascade Logistics Group,enterprise,West,2023-06-18,"1771 Riverside Way, Phoenix, AZ 48185",33.5158,-111.9265
CUST-00585,Granite Hardware Co.,reseller,South,2025-04-26,"8163 Warehouse Ave, Atlanta, GA 76694",33.8359,-84.3931
CUST-00586,Cascade Industrial,reseller,Northeast,2026-02-18,"7186 Meridian Ave, New York, NY 47080",40.5599,-74.0964
CUST-00587,Harborview Supply Co.,reseller,South,2022-10-16,"5875 Commerce St, Dallas, TX 56822",32.7166,-96.7447
CUST-00588,Blue Ridge Outfitters LLC,reseller,Northeast,2025-10-24,"6585 Ironwood Pkwy, Philadelphia, PA 65288",40.0515,-75.0942
CUST-00589,Northwind Contractors,reseller,South,2025-01-30,"6992 Cascade Rd, Atlanta, GA 91699",33.7713,-84.5253
CUST-00590,Cascade Provisions Co.,mid-market,West,2022-12-13,"946 Industrial Ave, San Francisco, CA 96581",37.8617,-122.424
CUST-00591,Coastal Trading LLC,enterprise,Midwest,2025-03-28,"7809 Foundry Way, Kansas City, MO 21342",39.1073,-94.7414
CUST-00592,Silverline Outfitters Partners,enterprise,South,2023-08-29,"6247 Harbor Pkwy, Atlanta, GA 33514",33.8996,-84.3508
CUST-00593,Timberline Contractors Partners,mid-market,South,2024-03-02,"5831 Lakeshore St, Charlotte, NC 29889",35.3093,-80.993
CUST-00594,Cascade Trading,smb,West,2026-01-22,"5997 Ironwood Way, Phoenix, AZ 46337",33.4985,-112.0144
CUST-00595,Meridian Contractors Group,enterprise,Midwest,2024-01-10,"382 Lakeshore Way, Minneapolis, MN 70710",45.1306,-93.1358
CUST-00596,Ironwood Distributors Co.,mid-market,West,2023-09-11,"4295 Warehouse Pkwy, San Francisco, CA 23691",37.6545,-122.4577
CUST-00597,Harborview Provisions,reseller,Northeast,2026-01-18,"285 Commerce Rd, Boston, MA 56024",42.389,-71.2239
CUST-00598,Silverline Trading Group,reseller,Midwest,2024-06-04,"4793 Cascade Rd, Kansas City, MO 17849",39.1506,-94.6043
CUST-00599,Copper Creek Hardware Group,mid-market,West,2023-10-08,"8692 Lakeshore Rd, Los Angeles, CA 48379",33.9457,-118.3772
CUST-00600,Silverline Distributors Partners,reseller,Midwest,2024-09-06,"7501 Industrial Way, Minneapolis, MN 21120",45.1191,-93.3605
CUST-00601,Meridian Provisions Partners,enterprise,South,2023-01-13,"8482 Lakeshore Way, Atlanta, GA 74025",33.8582,-84.5243
CUST-00602,Anchor Industrial Co.,mid-market,West,2025-12-22,"7054 Summit St, Phoenix, AZ 51549",33.6049,-112.1392
CUST-00603,Silverline Provisions Co.,mid-market,South,2025-02-08,"6485 Cedar Pkwy, Houston, TX 97988",29.8074,-95.2218
CUST-00604,Granite Provisions Co.,reseller,Midwest,2026-01-26,"6006 Industrial Way, Columbus, OH 99022",40.0046,-83.0777
CUST-00605,Harborview Contractors Inc.,mid-market,South,2025-09-09,"7511 Summit St, Atlanta, GA 66996",33.8867,-84.5455
CUST-00606,Meridian Outfitters Group,smb,South,2026-03-02,"4988 Harbor St, Atlanta, GA 88368",33.5805,-84.2976
CUST-00607,Cascade Hardware Inc.,mid-market,Northeast,2025-09-05,"936 Foundry St, New York, NY 95516",40.6317,-73.9225
CUST-00608,Granite Works Group,enterprise,South,2023-11-05,"1719 Ironwood Ave, Dallas, TX 94857",32.9269,-96.8407
CUST-00609,Harborview Contractors Co.,enterprise,South,2024-07-30,"6658 Foundry Blvd, Houston, TX 16204",29.7389,-95.481
CUST-00610,Granite Trading Partners,enterprise,West,2026-01-22,"4639 Ironwood Pkwy, Portland, OR 44920",45.4375,-122.4998
CUST-00611,Blue Ridge Contractors Inc.,reseller,West,2023-09-21,"9900 Ironwood Rd, Portland, OR 68145",45.5186,-122.6113
CUST-00612,Redwood Hardware Co.,enterprise,Northeast,2023-09-28,"1900 Summit Ave, Philadelphia, PA 54016",40.0971,-75.002
CUST-00613,Blue Ridge Trading,mid-market,Northeast,2025-09-07,"6799 Ironwood Pkwy, Philadelphia, PA 55947",40.0747,-75.3376
CUST-00614,Northwind Hardware Group,reseller,West,2025-01-20,"7050 Warehouse Way, Phoenix, AZ 21851",33.5058,-111.9011
CUST-00615,Redwood Industrial Partners,smb,Northeast,2025-01-20,"5744 Ironwood Ave, New York, NY 32877",40.7272,-74.1704
CUST-00616,Copper Creek Industrial Inc.,mid-market,Northeast,2025-09-27,"5323 Harbor St, Philadelphia, PA 19707",40.0981,-75.342
CUST-00617,Highland Trading,enterprise,West,2025-12-25,"914 Cascade Way, Portland, OR 77352",45.5074,-122.7147
CUST-00618,Granite Supply,enterprise,South,2025-04-28,"2000 Meridian Pkwy, Miami, FL 10498",25.8585,-80.2312
CUST-00619,Cascade Hardware LLC,reseller,Northeast,2024-12-27,"1729 Meridian Ave, Boston, MA 53068",42.2611,-71.232
CUST-00620,Summit Supply Group,smb,West,2022-09-17,"8188 Riverside St, Los Angeles, CA 81064",33.9038,-118.3414
CUST-00621,Ironwood Logistics Co.,enterprise,Northeast,2024-07-29,"4806 Riverside Blvd, Philadelphia, PA 29915",39.9489,-75.2771
